Floating electrodes survey
   2.00
11
0
Type of measurement (0=app.resistivity, 1=resistance)
0
942
1
0
4   44.000,0.0   38.000,0.0   50.000,0.0   56.000,0.0     4.82099
4   46.000,0.0   40.000,0.0   52.000,0.0   58.000,0.0     5.21284
4   48.000,0.0   42.000,0.0   54.000,0.0   60.000,0.0     5.60170
4   50.000,0.0   44.000,0.0   56.000,0.0   62.000,0.0     5.75240
4   52.000,0.0   46.000,0.0   58.000,0.0   64.000,0.0     5.58129
4   54.000,0.0   48.000,0.0   60.000,0.0   66.000,0.0     5.16759
4   56.000,0.0   50.000,0.0   62.000,0.0   68.000,0.0     4.73984
4   58.000,0.0   52.000,0.0   64.000,0.0   70.000,0.0     4.41882
4   60.000,0.0   54.000,0.0   66.000,0.0   72.000,0.0     4.18661
4   62.000,0.0   56.000,0.0   68.000,0.0   74.000,0.0     4.02459
4   64.000,0.0   58.000,0.0   70.000,0.0   76.000,0.0     3.92132
4   66.000,0.0   60.000,0.0   72.000,0.0   78.000,0.0     3.88170
4   68.000,0.0   62.000,0.0   74.000,0.0   80.000,0.0     3.91505
4   70.000,0.0   64.000,0.0   76.000,0.0   82.000,0.0     4.05194
4   72.000,0.0   66.000,0.0   78.000,0.0   84.000,0.0     4.27604
4   74.000,0.0   68.000,0.0   80.000,0.0   86.000,0.0     4.58599
4   76.000,0.0   70.000,0.0   82.000,0.0   88.000,0.0     5.07646
4   78.000,0.0   72.000,0.0   84.000,0.0   90.000,0.0     5.61091
4   80.000,0.0   74.000,0.0   86.000,0.0   92.000,0.0     5.84891
4   82.000,0.0   76.000,0.0   88.000,0.0   94.000,0.0     5.68407
4   84.000,0.0   78.000,0.0   90.000,0.0   96.000,0.0     5.17401
4   86.000,0.0   80.000,0.0   92.000,0.0   98.000,0.0     4.68332
4   88.000,0.0   82.000,0.0   94.000,0.0  100.000,0.0     4.36585
4   90.000,0.0   84.000,0.0   96.000,0.0  102.000,0.0     4.14244
4   92.000,0.0   86.000,0.0   98.000,0.0  104.000,0.0     4.01521
4   94.000,0.0   88.000,0.0  100.000,0.0  106.000,0.0     3.98958
4   96.000,0.0   90.000,0.0  102.000,0.0  108.000,0.0     4.00980
4    4.000,0.0    0.000,0.0   12.000,0.0   16.000,0.0     4.63826
4    6.000,0.0    2.000,0.0   14.000,0.0   18.000,0.0     4.67724
4    8.000,0.0    4.000,0.0   16.000,0.0   20.000,0.0     4.46043
4   10.000,0.0    6.000,0.0   18.000,0.0   22.000,0.0     3.92677
4   12.000,0.0    8.000,0.0   20.000,0.0   24.000,0.0     3.44816
4   14.000,0.0   10.000,0.0   22.000,0.0   26.000,0.0     3.28602
4   16.000,0.0   12.000,0.0   24.000,0.0   28.000,0.0     3.25639
4   18.000,0.0   14.000,0.0   26.000,0.0   30.000,0.0     3.03432
4   20.000,0.0   16.000,0.0   28.000,0.0   32.000,0.0     2.70500
4   22.000,0.0   18.000,0.0   30.000,0.0   34.000,0.0     2.69592
4   24.000,0.0   20.000,0.0   32.000,0.0   36.000,0.0     3.21738
4   26.000,0.0   22.000,0.0   34.000,0.0   38.000,0.0     4.02349
