Time lapse data - general array format
   1.00
11
0
Type of measurements (0=app.resistivity,1=resistance)
0
368
1
0
Time sequence data
Number of time sections
3
Time unit
Hours
Second time section interval
1.0
Second time section interval
2.0
4       1.00 0.00      24.00 0.00      12.00 0.00      13.00 0.00     30.036  30.283  30.506
4       2.00 0.00      25.00 0.00      13.00 0.00      14.00 0.00     30.283  30.573  30.733
4       3.00 0.00      26.00 0.00      14.00 0.00      15.00 0.00     30.588  30.778  30.912
4       4.00 0.00      27.00 0.00      15.00 0.00      16.00 0.00     30.773  30.774  30.900
4       5.00 0.00      28.00 0.00      16.00 0.00      17.00 0.00     29.415  29.308  29.332
4       6.00 0.00      29.00 0.00      17.00 0.00      18.00 0.00     23.349  23.224  23.177
4       7.00 0.00      30.00 0.00      18.00 0.00      19.00 0.00     18.360  18.217  18.139
4       8.00 0.00      31.00 0.00      19.00 0.00      20.00 0.00     16.058  15.883  15.772
4       9.00 0.00      32.00 0.00      20.00 0.00      21.00 0.00     14.878  14.663  14.518
4      10.00 0.00      33.00 0.00      21.00 0.00      22.00 0.00     14.168  13.910  13.752
4      11.00 0.00      34.00 0.00      22.00 0.00      23.00 0.00     13.681  13.405  13.350
4      12.00 0.00      35.00 0.00      23.00 0.00      24.00 0.00     13.312  13.169  13.705
4      13.00 0.00      36.00 0.00      24.00 0.00      25.00 0.00     13.011  13.642  14.972
4      14.00 0.00      37.00 0.00      25.00 0.00      26.00 0.00     12.747  14.904  15.419
4      15.00 0.00      38.00 0.00      26.00 0.00      27.00 0.00     12.501  14.776  15.242
4      16.00 0.00      39.00 0.00      27.00 0.00      28.00 0.00     12.254  13.086  14.432
4      17.00 0.00      40.00 0.00      28.00 0.00      29.00 0.00     11.964  11.935  12.606
4       0.00 0.00      25.00 0.00      12.00 0.00      13.00 0.00     30.821  31.108  31.263
4       1.00 0.00      26.00 0.00      13.00 0.00      14.00 0.00     31.098  31.282  31.412
4       2.00 0.00      27.00 0.00      14.00 0.00      15.00 0.00     31.420  31.414  31.537
4       3.00 0.00      28.00 0.00      15.00 0.00      16.00 0.00     31.592  31.473  31.491
4       4.00 0.00      29.00 0.00      16.00 0.00      17.00 0.00     30.132  29.984  29.919
4       5.00 0.00      30.00 0.00      17.00 0.00      18.00 0.00     23.811  23.670  23.587
4       6.00 0.00      31.00 0.00      18.00 0.00      19.00 0.00     18.642  18.490  18.390
4       7.00 0.00      32.00 0.00      19.00 0.00      20.00 0.00     16.266  16.082  15.953
4       8.00 0.00      33.00 0.00      20.00 0.00      21.00 0.00     15.057  14.831  14.668
4       9.00 0.00      34.00 0.00      21.00 0.00      22.00 0.00     14.337  14.065  13.887
4      10.00 0.00      35.00 0.00      22.00 0.00      23.00 0.00     13.850  13.557  13.483
4      11.00 0.00      36.00 0.00      23.00 0.00      24.00 0.00     13.487  13.328  13.860
4      12.00 0.00      37.00 0.00      24.00 0.00      25.00 0.00     13.195  13.831  15.185
4      13.00 0.00      38.00 0.00      25.00 0.00      26.00 0.00     12.945  15.158  15.678
4      14.00 0.00      39.00 0.00      26.00 0.00      27.00 0.00     12.718  15.062  15.532
4      15.00 0.00      40.00 0.00      27.00 0.00      28.00 0.00     12.501  13.360  14.742
4       0.00 0.00      27.00 0.00      13.00 0.00      14.00 0.00     31.843  31.833  31.950
4       1.00 0.00      28.00 0.00      14.00 0.00      15.00 0.00     32.174  32.052  32.064
4       2.00 0.00      29.00 0.00      15.00 0.00      16.00 0.00     32.327  32.168  32.096
4       3.00 0.00      30.00 0.00      16.00 0.00      17.00 0.00     30.771  30.609  30.509
4       4.00 0.00      31.00 0.00      17.00 0.00      18.00 0.00     24.218  24.073  23.974
4       5.00 0.00      32.00 0.00      18.00 0.00      19.00 0.00     18.888  18.732  18.621
4       6.00 0.00      33.00 0.00      19.00 0.00      20.00 0.00     16.445  16.256  16.115
4       7.00 0.00      34.00 0.00      20.00 0.00      21.00 0.00     15.209  14.976  14.800
4       8.00 0.00      35.00 0.00      21.00 0.00      22.00 0.00     14.479  14.197  14.003
4       9.00 0.00      36.00 0.00      22.00 0.00      23.00 0.00     13.991  13.684  13.596
4      10.00 0.00      37.00 0.00      23.00 0.00      24.00 0.00     13.633  13.461  13.992
4      11.00 0.00      38.00 0.00      24.00 0.00      25.00 0.00     13.349  13.991  15.364
4      12.00 0.00      39.00 0.00      25.00 0.00      26.00 0.00     13.109  15.370  15.894
4      13.00 0.00      40.00 0.00      26.00 0.00      27.00 0.00     12.896  15.298  15.771
4       0.00 0.00      29.00 0.00      14.00 0.00      15.00 0.00     32.862  32.702  32.627
4       1.00 0.00      30.00 0.00      15.00 0.00      16.00 0.00     32.993  32.823  32.717
4       2.00 0.00      31.00 0.00      16.00 0.00      17.00 0.00     31.342  31.178  31.065
4       3.00 0.00      32.00 0.00      17.00 0.00      18.00 0.00     24.580  24.433  24.327
4       4.00 0.00      33.00 0.00      18.00 0.00      19.00 0.00     19.104  18.947  18.828
4       5.00 0.00      34.00 0.00      19.00 0.00      20.00 0.00     16.600  16.408  16.259
4       6.00 0.00      35.00 0.00      20.00 0.00      21.00 0.00     15.338  15.100  14.914
4       7.00 0.00      36.00 0.00      21.00 0.00      22.00 0.00     14.599  14.309  14.103
4       8.00 0.00      37.00 0.00      22.00 0.00      23.00 0.00     14.110  13.792  13.692
4       9.00 0.00      38.00 0.00      23.00 0.00      24.00 0.00     13.755  13.573  14.104
4      10.00 0.00      39.00 0.00      24.00 0.00      25.00 0.00     13.478  14.126  15.518
4      11.00 0.00      40.00 0.00      25.00 0.00      26.00 0.00     13.247  15.549  16.078
4       0.00 0.00      31.00 0.00      15.00 0.00      16.00 0.00     33.599  33.429  33.311
4       1.00 0.00      32.00 0.00      16.00 0.00      17.00 0.00     31.857  31.695  31.577
4       2.00 0.00      33.00 0.00      17.00 0.00      18.00 0.00     24.902  24.757  24.647
4       3.00 0.00      34.00 0.00      18.00 0.00      19.00 0.00     19.296  19.138  19.015
4       4.00 0.00      35.00 0.00      19.00 0.00      20.00 0.00     16.735  16.542  16.387
4       5.00 0.00      36.00 0.00      20.00 0.00      21.00 0.00     15.450  15.208  15.014
4       6.00 0.00      37.00 0.00      21.00 0.00      22.00 0.00     14.702  14.405  14.190
4       7.00 0.00      38.00 0.00      22.00 0.00      23.00 0.00     14.211  13.885  13.775
4       8.00 0.00      39.00 0.00      23.00 0.00      24.00 0.00     13.859  13.669  14.201
4       9.00 0.00      40.00 0.00      24.00 0.00      25.00 0.00     13.587  14.241  15.649
4       0.00 0.00      33.00 0.00      16.00 0.00      17.00 0.00     32.314  32.154  32.033
4       1.00 0.00      34.00 0.00      17.00 0.00      18.00 0.00     25.179  25.034  24.921
4       2.00 0.00      35.00 0.00      18.00 0.00      19.00 0.00     19.449  19.291  19.164
4       3.00 0.00      36.00 0.00      19.00 0.00      20.00 0.00     16.834  16.639  16.479
4       4.00 0.00      37.00 0.00      20.00 0.00      21.00 0.00     15.524  15.279  15.078
4       5.00 0.00      38.00 0.00      21.00 0.00      22.00 0.00     14.765  14.464  14.241
4       6.00 0.00      39.00 0.00      22.00 0.00      23.00 0.00     14.273  13.940  13.824
4       7.00 0.00      40.00 0.00      23.00 0.00      24.00 0.00     13.924  13.729  14.262
0
0
0
0
0
