Bipole-bipole borehole test
1.0
13
739
2
0
Surface Electrodes
16
0.0,  0.0
1.0,  0.0
2.0,  0.0
3.0,  0.0
4.0,  0.0
5.0,  0.0
6.0,  0.0
7.0,  0.0
8.0,  0.0
9.0,  0.0
10.0, 0.0
11.0, 0.0
12.0, 0.0
13.0, 0.0
14.0, 0.0
15.0, 0.0
Borehole 1 Electrodes
11
  4.0 1.0
  4.0 2.0
  4.0 3.0
  4.0 4.0
  4.0 5.0
  4.0 6.0
  4.0 7.0
  4.0 8.0
  4.0 9.0
  4.0 10.0
  4.0 11.0
Borehole 2 Electrodes
11
11.0 1.0,
11.0 2.0,
11.0 3.0,
11.0 4.0,
11.0 5.0,
11.0 6.0,
11.0 7.0,
11.0 8.0,
11.0 9.0,
11.0 10.0
11.0 11.0
Error estimate for data present
Type of error estimate (0=same unit as data)
0
Measured Data
4   12.000    0.000    4.000    3.000   10.000    0.000    4.000    5.000   8.156388      0.029618 
4   12.000    0.000    4.000    4.000   10.000    0.000    4.000    6.000   8.235214      0.025118 
4   12.000    0.000    4.000    5.000   10.000    0.000    4.000    7.000   8.267112      0.075878 
4   12.000    0.000    4.000    6.000   10.000    0.000    4.000    8.000   8.581673      0.023909 
4   12.000    0.000    4.000    7.000   10.000    0.000    4.000    9.000   8.823334      0.021427
4   12.000    0.000    4.000    8.000   10.000    0.000    4.000   10.000   9.062088      0.046580 
4   12.000    0.000    4.000    9.000   10.000    0.000    4.000   11.000   9.190838      0.031374 
4   12.000    0.000   11.000    1.000   11.000    3.000   10.000    0.000   2.275245      0.031175 
4   12.000    0.000   11.000    2.000   11.000    4.000   11.000    3.000   3.199222      0.060393 
4   12.000    0.000   11.000    3.000   11.000    5.000   11.000    4.000   3.464002      0.038198 
4   12.000    0.000   11.000    4.000   11.000    6.000   11.000    5.000   3.543468      0.046617 
4   12.000    0.000   11.000    5.000   11.000    7.000   11.000    6.000   3.718916      0.034135 
4   12.000    0.000   11.000    6.000   11.000    8.000   11.000    7.000   3.792156      0.030428 
4   12.000    0.000   11.000    7.000   11.000    9.000   11.000    8.000   3.895584      0.057787 
4   12.000    0.000   11.000    8.000   11.000   10.000   11.000    9.000   3.976213      0.077544 
4   12.000    0.000   11.000    9.000   11.000   11.000   11.000   10.000   4.036503      0.078002 
4   13.000    0.000    4.000    1.000   11.000    0.000    4.000    3.000   9.374374      0.086383 
4   13.000    0.000    4.000    2.000   11.000    0.000    4.000    4.000   8.918496      0.060118 
4   13.000    0.000    4.000    3.000   11.000    0.000    4.000    5.000   8.732499      0.081475 
4   13.000    0.000    4.000    4.000   11.000    0.000    4.000    6.000   8.656288      0.028825 
4   13.000    0.000    4.000    5.000   11.000    0.000    4.000    7.000   8.653591      0.066973 
4   13.000    0.000    4.000    6.000   11.000    0.000    4.000    8.000   8.860981      0.039732 
4   13.000    0.000    4.000    7.000   11.000    0.000    4.000    9.000   9.047021      0.066747 
4   13.000    0.000    4.000    8.000   11.000    0.000    4.000   10.000   9.257192      0.042967 
4   13.000    0.000    4.000    9.000   11.000    0.000    4.000   11.000   9.489620      0.068395 
4   13.000    0.000   11.000    1.000   11.000    3.000   11.000    0.000   6.568993      0.027266 
4   13.000    0.000   11.000    2.000   11.000    4.000   11.000    3.000   3.352851      0.092730 
4   13.000    0.000   11.000    3.000   11.000    5.000   11.000    4.000   3.483552      0.058562 
4   13.000    0.000   11.000    4.000   11.000    6.000   11.000    5.000   3.541892      0.095758 
4   13.000    0.000   11.000    5.000   11.000    7.000   11.000    6.000   3.680387      0.028373 
4   13.000    0.000   11.000    6.000   11.000    8.000   11.000    7.000   3.799495      0.024296 
4   13.000    0.000   11.000    7.000   11.000    9.000   11.000    8.000   3.870180      0.024007 
4   13.000    0.000   11.000    8.000   11.000   10.000   11.000    9.000   3.933321      0.029207 
4   13.000    0.000   11.000    9.000   11.000   11.000   11.000   10.000   3.892909      0.069268 
4   14.000    0.000    4.000    1.000   12.000    0.000    4.000    3.000   9.969112      0.064672 
4   14.000    0.000    4.000    2.000   12.000    0.000    4.000    4.000   9.181266      0.093335 
4   14.000    0.000    4.000    3.000   12.000    0.000    4.000    5.000   8.940629      0.094812 
4   14.000    0.000    4.000    4.000   12.000    0.000    4.000    6.000   8.957081      0.024375 
4   14.000    0.000    4.000    5.000   12.000    0.000    4.000    7.000   9.069420      0.023264 
4   14.000    0.000    4.000    6.000   12.000    0.000    4.000    8.000   9.102987      0.095923 
