Borehole test with IP data
1.0
12
703
2
1
Chargeability
msec
0.1,1.0
Surface Electrodes
16
0.0,  0.0
1.0,  0.0
2.0,  0.0
3.0,  0.0
4.0,  0.0
5.0,  0.0
6.0,  0.0
7.0,  0.0
8.0,  0.0
9.0,  0.0
10.0, 0.0
11.0, 0.0
12.0, 0.0
13.0, 0.0
14.0, 0.0
15.0, 0.0
Borehole 1 Electrodes
11
  4.0 1.0
  4.0 2.0
  4.0 3.0
  4.0 4.0
  4.0 5.0
  4.0 6.0
  4.0 7.0
  4.0 8.0
  4.0 9.0
  4.0 10.0
  4.0 11.0
Borehole 2 Electrodes
11
11.0 1.0
11.0 2.0
11.0 3.0
11.0 4.0
11.0 5.0
11.0 6.0
11.0 7.0
11.0 8.0
11.0 9.0
11.0 10.0
11.0 11.0
Measured Data
2    0.00    0.00    4.00    9.00  102.0396    0.6842
2    0.00    0.00    4.00   10.00  101.5924    0.4902
2    0.00    0.00    4.00   11.00  101.2867    0.3628
2    0.00    0.00   11.00    1.00   98.9235   -0.3844
2    0.00    0.00   11.00    2.00   97.8675   -0.9175
2    0.00    0.00   11.00    3.00   96.0882   -1.8538
2    0.00    0.00   11.00    4.00   94.1675   -2.8753
2    0.00    0.00   11.00    5.00   93.0182   -3.4192
2    0.00    0.00   11.00    6.00   92.9408   -3.3456
2    0.00    0.00   11.00    7.00   93.5696   -2.9305
2    0.00    0.00   11.00    8.00   94.3870   -2.4496
2    0.00    0.00   11.00    9.00   95.1214   -2.0190
2    0.00    0.00   11.00   10.00   95.6986   -1.6666
2    0.00    0.00   11.00   11.00   96.1216   -1.3881
2    1.00    0.00    2.00    0.00  102.0539    0.3531
2    1.00    0.00    3.00    0.00  102.3477    0.8023
2    1.00    0.00    4.00    0.00  103.6813    1.3288
2    1.00    0.00    5.00    0.00  105.0353    1.8716
2    1.00    0.00    6.00    0.00  106.1424    2.3029
2    1.00    0.00    7.00    0.00  106.4249    2.4570
2    1.00    0.00    8.00    0.00  105.6214    2.2102
2    1.00    0.00    9.00    0.00  103.9169    1.5838
2    1.00    0.00   10.00    0.00  101.9188    0.7882
2    1.00    0.00   11.00    0.00  100.1485    0.0634
2    1.00    0.00   12.00    0.00   98.7830   -0.4809
2    1.00    0.00   13.00    0.00   97.7787   -0.8471
2    1.00    0.00   14.00    0.00   97.0361   -1.0806
2    1.00    0.00   15.00    0.00   96.4618   -1.2217
2    1.00    0.00    4.00    1.00  103.9324    1.4351
2    1.00    0.00    4.00    2.00  104.6316    1.7423
2    1.00    0.00    4.00    3.00  105.6963    2.1786
2    1.00    0.00    4.00    4.00  106.4988    2.5358
2    1.00    0.00    4.00    5.00  106.3636    2.5293
2    1.00    0.00    4.00    6.00  105.2509    2.0778
2    1.00    0.00    4.00    7.00  103.8552    1.4636
2    1.00    0.00    4.00    8.00  102.7556    0.9760
2    1.00    0.00    4.00    9.00  102.0101    0.6542
2    1.00    0.00    4.00   10.00  101.5185    0.4496
2    1.00    0.00    4.00   11.00  101.1842    0.3168
2    1.00    0.00   11.00    1.00   99.7958   -0.1087
2    1.00    0.00   11.00    2.00   98.6497   -0.6810
2    1.00    0.00   11.00    3.00   96.6773   -1.7074
2    1.00    0.00   11.00    4.00   94.4872   -2.8619
2    1.00    0.00   11.00    5.00   93.0832   -3.5296
