Boundary and blocks - general array format
   2.00
11
0
Type of measurement (0=app. resistivity,1=resistance)
 0
892
1
0
4   28.000,   0.000   40.000,   0.000   32.000,   0.000   36.000,   0.000    12.26760
4   30.000,   0.000   42.000,   0.000   34.000,   0.000   38.000,   0.000    12.19570
4   32.000,   0.000   44.000,   0.000   36.000,   0.000   40.000,   0.000     8.21440
4   34.000,   0.000   46.000,   0.000   38.000,   0.000   42.000,   0.000     8.14650
4   36.000,   0.000   48.000,   0.000   40.000,   0.000   44.000,   0.000    11.89460
4   38.000,   0.000   50.000,   0.000   42.000,   0.000   46.000,   0.000    11.32550
4   40.000,   0.000   52.000,   0.000   44.000,   0.000   48.000,   0.000     9.67960
4   42.000,   0.000   54.000,   0.000   46.000,   0.000   50.000,   0.000     9.70610
4   44.000,   0.000   56.000,   0.000   48.000,   0.000   52.000,   0.000    10.93690
4   46.000,   0.000   58.000,   0.000   50.000,   0.000   54.000,   0.000    13.75150
4   48.000,   0.000   60.000,   0.000   52.000,   0.000   56.000,   0.000     9.74100
4   50.000,   0.000   62.000,   0.000   54.000,   0.000   58.000,   0.000     4.88550
4   52.000,   0.000   64.000,   0.000   56.000,   0.000   60.000,   0.000     9.76180
4   54.000,   0.000   66.000,   0.000   58.000,   0.000   62.000,   0.000    13.81040
4   56.000,   0.000   68.000,   0.000   60.000,   0.000   64.000,   0.000    11.05810
4   58.000,   0.000   70.000,   0.000   62.000,   0.000   66.000,   0.000    10.04660
4   60.000,   0.000   72.000,   0.000   64.000,   0.000   68.000,   0.000    11.45340
4   62.000,   0.000   74.000,   0.000   66.000,   0.000   70.000,   0.000    11.64680
4   64.000,   0.000   76.000,   0.000   68.000,   0.000   72.000,   0.000    11.70390
4   66.000,   0.000   78.000,   0.000   70.000,   0.000   74.000,   0.000    11.72830
4   68.000,   0.000   80.000,   0.000   72.000,   0.000   76.000,   0.000    11.74090
4   70.000,   0.000   82.000,   0.000   74.000,   0.000   78.000,   0.000    11.74820
4   72.000,   0.000   84.000,   0.000   76.000,   0.000   80.000,   0.000    11.75280
4   74.000,   0.000   86.000,   0.000   78.000,   0.000   82.000,   0.000    11.75580
4   76.000,   0.000   88.000,   0.000   80.000,   0.000   84.000,   0.000    11.75760
4   78.000,   0.000   90.000,   0.000   82.000,   0.000   86.000,   0.000    11.75670
4  -10.000,   0.000    4.000,   0.000   -4.000,   0.000   -2.000,   0.000    13.74560
4   -8.000,   0.000    6.000,   0.000   -2.000,   0.000    0.000,   0.000    12.69650
4   -6.000,   0.000    8.000,   0.000    0.000,   0.000    2.000,   0.000    11.03810
4   -4.000,   0.000   10.000,   0.000    2.000,   0.000    4.000,   0.000     9.03630
4   -2.000,   0.000   12.000,   0.000    4.000,   0.000    6.000,   0.000    18.50240
4    0.000,   0.000   14.000,   0.000    6.000,   0.000    8.000,   0.000    18.52240
