Blue Ridge Province dipole-dipole survey line
   10.00000
3
469
1
0
  350.00000,    20.00000, 5.00000,   3958.578
  360.00000,    20.00000, 5.00000,   3752.794
  370.00000,    20.00000, 5.00000,   1419.854
  380.00000,    20.00000, 5.00000,   1394.402
  390.00000,    20.00000, 5.00000,   1383.556
  400.00000,    20.00000, 5.00000,    567.701
  410.00000,    20.00000, 5.00000,    530.334
  420.00000,    20.00000, 5.00000,   1191.467
   80.00000,    20.00000, 6.00000,   9290.138
   90.00000,    20.00000, 6.00000,  11648.800
  100.00000,    20.00000, 6.00000,  11041.440
  110.00000,    20.00000, 6.00000,   6278.983
  120.00000,    20.00000, 6.00000,   3926.613
  130.00000,    20.00000, 6.00000,   5341.337
  140.00000,    20.00000, 6.00000,   7064.795
  150.00000,    20.00000, 6.00000,   6973.446
  160.00000,    20.00000, 6.00000,   8259.242
  170.00000,    20.00000, 6.00000,   6170.977
  180.00000,    20.00000, 6.00000,   4182.125
  190.00000,    20.00000, 6.00000,   5499.631
  200.00000,    20.00000, 6.00000,   6595.613
  210.00000,    20.00000, 6.00000,   4794.971
  220.00000,    20.00000, 6.00000,   2599.755
  230.00000,    20.00000, 6.00000,   2221.732
  240.00000,    20.00000, 6.00000,   1598.584
  250.00000,    20.00000, 6.00000,    977.716
  260.00000,    20.00000, 6.00000,    806.966
  270.00000,    20.00000, 6.00000,    943.199
  280.00000,    20.00000, 6.00000,   1004.591
  290.00000,    20.00000, 6.00000,    980.123
  300.00000,    20.00000, 6.00000,    942.291
  310.00000,    20.00000, 6.00000,    935.746
  320.00000,    20.00000, 6.00000,    773.188
  330.00000,    20.00000, 6.00000,    962.305
  340.00000,    20.00000, 6.00000,   1982.539
  350.00000,    20.00000, 6.00000,   2329.190
  360.00000,    20.00000, 6.00000,   1321.306
  370.00000,    20.00000, 6.00000,   1628.795
  380.00000,    20.00000, 6.00000,   1501.471
  390.00000,    20.00000, 6.00000,    540.560
  400.00000,    20.00000, 6.00000,    614.197
  410.00000,    20.00000, 6.00000,   1683.621
   90.00000,    30.00000, 4.00000,  11445.220
  100.00000,    30.00000, 4.00000,  10742.200
  110.00000,    30.00000, 4.00000,   6935.728
  120.00000,    30.00000, 4.00000,   4861.772
  130.00000,    30.00000, 4.00000,   5159.455
  140.00000,    30.00000, 4.00000,   6783.657
  150.00000,    30.00000, 4.00000,   7504.913
  160.00000,    30.00000, 4.00000,   7494.802
  170.00000,    30.00000, 4.00000,   5699.552
  180.00000,    30.00000, 4.00000,   5002.453
  190.00000,    30.00000, 4.00000,   5214.952
  200.00000,    30.00000, 4.00000,   5395.896
  210.00000,    30.00000, 4.00000,   4099.066
  220.00000,    30.00000, 4.00000,   2383.673
  230.00000,    30.00000, 4.00000,   2052.999
  240.00000,    30.00000, 4.00000,   1641.144
  250.00000,    30.00000, 4.00000,   1196.219
  260.00000,    30.00000, 4.00000,    954.180
  270.00000,    30.00000, 4.00000,    927.455
  280.00000,    30.00000, 4.00000,    946.828
  290.00000,    30.00000, 4.00000,    943.164
  300.00000,    30.00000, 4.00000,   1081.991
  310.00000,    30.00000, 4.00000,    994.352
  320.00000,    30.00000, 4.00000,   1041.468
  330.00000,    30.00000, 4.00000,   1234.435
  340.00000,    30.00000, 4.00000,   1374.743
  350.00000,    30.00000, 4.00000,   1554.048
  360.00000,    30.00000, 4.00000,   1202.621
  370.00000,    30.00000, 4.00000,   1310.097
  380.00000,    30.00000, 4.00000,   1196.785
  390.00000,    30.00000, 4.00000,    718.677
  400.00000,    30.00000, 4.00000,   1173.871
  105.00000,    30.00000, 5.00000,   8320.868
  115.00000,    30.00000, 5.00000,   8135.040
  125.00000,    30.00000, 5.00000,   7153.949
  135.00000,    30.00000, 5.00000,   6118.569
  145.00000,    30.00000, 5.00000,   6009.475
  155.00000,    30.00000, 5.00000,   6000.707
  165.00000,    30.00000, 5.00000,   5323.542
  175.00000,    30.00000, 5.00000,   5865.349
  185.00000,    30.00000, 5.00000,   4712.919
  195.00000,    30.00000, 5.00000,   3536.084
  205.00000,    30.00000, 5.00000,   1988.189
  215.00000,    30.00000, 5.00000,   1900.431
  225.00000,    30.00000, 5.00000,   1683.689
  235.00000,    30.00000, 5.00000,   1640.403
  245.00000,    30.00000, 5.00000,   1691.467
  255.00000,    30.00000, 5.00000,   1572.536
  265.00000,    30.00000, 5.00000,   1236.052
  275.00000,    30.00000, 5.00000,    884.664
  285.00000,    30.00000, 5.00000,    882.606
  295.00000,    30.00000, 5.00000,   1008.345
  305.00000,    30.00000, 5.00000,   1471.736
  315.00000,    30.00000, 5.00000,   2056.056
  325.00000,    30.00000, 5.00000,   1570.379
  335.00000,    30.00000, 5.00000,    848.465
  345.00000,    30.00000, 5.00000,    178.841
  355.00000,    30.00000, 5.00000,    330.091
  365.00000,    30.00000, 5.00000,    588.160
  375.00000,    30.00000, 5.00000,    525.637
  385.00000,    30.00000, 5.00000,   1141.169
  120.00000,    30.00000, 6.00000,   9833.157
  130.00000,    30.00000, 6.00000,   8982.987
  140.00000,    30.00000, 6.00000,   6023.048
  150.00000,    30.00000, 6.00000,   4142.235
  160.00000,    30.00000, 6.00000,   4432.307
  170.00000,    30.00000, 6.00000,   4645.713
  180.00000,    30.00000, 6.00000,   3557.721
  190.00000,    30.00000, 6.00000,   2273.360
  200.00000,    30.00000, 6.00000,   1597.613
  210.00000,    30.00000, 6.00000,   1396.273
  220.00000,    30.00000, 6.00000,   1317.769
  230.00000,    30.00000, 6.00000,   1492.161
  240.00000,    30.00000, 6.00000,   1564.204
  250.00000,    30.00000, 6.00000,   1557.142
  260.00000,    30.00000, 6.00000,   1478.354
  270.00000,    30.00000, 6.00000,   1567.877
  280.00000,    30.00000, 6.00000,   1405.203
  290.00000,    30.00000, 6.00000,   1389.717
  300.00000,    30.00000, 6.00000,   1818.904
  310.00000,    30.00000, 6.00000,   1683.368
  320.00000,    30.00000, 6.00000,   1052.556
  330.00000,    30.00000, 6.00000,    145.891
  340.00000,    30.00000, 6.00000,    219.739
  350.00000,    30.00000, 6.00000,    322.689
  360.00000,    30.00000, 6.00000,    174.423
  370.00000,    30.00000, 6.00000,    448.693
  140.00000,    40.00000, 5.00000,   6206.228
  150.00000,    40.00000, 5.00000,   4817.856
  160.00000,    40.00000, 5.00000,   3700.266
  170.00000,    40.00000, 5.00000,   2610.569
  180.00000,    40.00000, 5.00000,   1634.321
  190.00000,    40.00000, 5.00000,   1506.807
  200.00000,    40.00000, 5.00000,   1554.466
  210.00000,    40.00000, 5.00000,   1242.834
  220.00000,    40.00000, 5.00000,   1224.889
  230.00000,    40.00000, 5.00000,   1284.002
  240.00000,    40.00000, 5.00000,   1246.608
  250.00000,    40.00000, 5.00000,   1494.932
  260.00000,    40.00000, 5.00000,   1502.479
  270.00000,    40.00000, 5.00000,   2026.995
  280.00000,    40.00000, 5.00000,   2979.598
  290.00000,    40.00000, 5.00000,   2211.456
  300.00000,    40.00000, 5.00000,   1526.837
  310.00000,    40.00000, 5.00000,   1016.704
  320.00000,    40.00000, 5.00000,     75.975
