X_Coord_m,Z_Coord_m,Std_Wenner_Apparent_Resistivity_Ohmm,PseudoDiode_Apparent_Resistivity_Ohmm,Relative_Error
6.25,-48.75,417.912,414.13,0.00905
8.75,-48.75,410.698,414.775,0.009927
-7.5,-50,428.504,430.743,0.005225
-5,-50,428.537,437.146,0.020089
-2.5,-50,427.221,428.472,0.002928
0,-50,424.555,421.817,0.006449
2.5,-50,420.634,419.502,0.002691
5,-50,415.593,418.048,0.005907
-3.75,-51.25,420.518,413.992,0.015519
-1.25,-51.25,418.603,419.322,0.001718
1.25,-51.25,415.547,406.651,0.021408
